Time (s),V_a (V),V_b (V),V_c (V),I_a (A),I_b (A),I_c (A)
0.0092,6192.378189861496,17790.36972129568,-23982.747911157174,20.408163265306122,6.024096385542169,4.016064257028113
0.009300000000000001,5431.766710297259,18328.817467673016,-23760.584177970268,20.408163265306122,6.024096385542169,4.016064257028113
0.0094,4665.794732775113,18849.1768840747,-23514.97161684981,20.408163265306122,6.024096385542169,4.016064257028113
0.0095,3895.218179159941,19350.934438580505,-23246.152617740445,20.408163265306122,6.024096385542169,4.016064257028113
0.009600000000000001,3120.797515477318,19833.59495706207,-22954.392472539384,20.408163265306122,6.024096385542169,4.016064257028113
0.0097,2343.29700142538,20296.682111859944,-22639.97911328532,20.408163265306122,6.024096385542169,4.016064257028113
0.0098,1563.4839361427105,20739.73889186154,-22303.222828004247,20.408163265306122,6.024096385542169,4.016064257028113
0.0099,782.1279009767604,21162.328053515896,-21944.45595449266,20.408163265306122,6.024096385542169,4.016064257028113
0.01,3.0493705296093233e-12,21564.032552340253,-21564.03255234026,20.408163265306122,6.024096385542169,4.016064257028113
0.010100000000000001,-782.1279009767765,21944.455954492663,-21162.32805351588,20.408163265306122,6.024096385542169,4.016064257028113
0.0102,-1563.4839361427153,22303.22282800425,-20739.73889186153,20.408163265306122,6.024096385542169,4.016064257028113
0.0103,-2343.297001425385,22639.979113285324,-20296.682111859936,20.408163265306122,6.024096385542169,4.016064257028113
0.010400000000000001,-3120.797515477334,22954.392472539395,-19833.59495706206,20.408163265306122,6.024096385542169,4.016064257028113
0.0105,-3895.218179159946,23246.15261774045,-19350.934438580505,20.408163265306122,6.024096385542169,4.016064257028113
0.0106,-4665.794732775117,23514.971616849813,-18849.1768840747,20.408163265306122,6.024096385542169,4.016064257028113
0.010700000000000001,-5431.7667102972755,23760.58417797028,-18328.817467673012,20.408163265306122,6.024096385542169,4.016064257028113
0.0108,-6192.378189861501,23982.747911157177,-17790.369721295683,20.408163265306122,6.024096385542169,4.016064257028113
0.0109,-6946.878539767212,24181.243567628004,-17234.365027860804,20.408163265306122,6.024096385542169,4.016064257028113
0.011000000000000001,-7694.523159260994,24355.875256134506,-16661.352096873514,20.408163265306122,6.024096385542169,4.016064257028113
0.0111,-8434.574213367614,24506.47063628365,-16071.896422916041,20.408163265306122,6.024096385542169,4.016064257028113
0.0112,-9166.301361044125,24632.881088616843,-15466.579727572724,20.408163265306122,6.024096385542169,4.016064257028113
0.011300000000000001,-9888.98247593827,24734.981861279346,-14845.99938534107,20.408163265306122,6.024096385542169,4.016064257028113
0.0114,-10601.904359039978,24812.672193135317,-14210.767834095332,20.408163265306122,6.024096385542169,4.016064257028113
0.0115,-11304.36344252274,24865.875413206875,-13561.511970684132,20.408163265306122,6.024096385542169,4.016064257028113
0.011600000000000001,-11995.666484080079,24894.539016339124,-12898.872532259053,20.408163265306122,6.024096385542169,4.016064257028113
0.0117,-12675.131251071984,24898.634715016367,-12223.503463944384,20.408163265306122,6.024096385542169,4.016064257028113
0.0118,-13342.087193806226,24878.158467278485,-11536.071273472262,20.408163265306122,6.024096385542169,4.016064257028113
0.0119,-13995.876107289907,24833.130480709868,-10837.254373419966,20.408163265306122,6.024096385542169,4.016064257028113
0.012,-14635.852780798272,24763.595192496967,-10127.742411698702,20.408163265306122,6.024096385542169,4.016064257028113
0.012100000000000001,-15261.385634619919,24669.621225574152,-9408.23559095423,20.408163265306122,6.024096385542169,4.016064257028113
0.0122,-15871.857343349604,24551.301320901162,-8679.443977551553,20.408163265306122,6.024096385542169,4.016064257028113
0.0123,-16466.665445113966,24408.752245938973,-7942.086800825004,20.408163265306122,6.024096385542169,4.016064257028113
0.012400000000000001,-17045.222936128615,24242.114679414408,-7196.8917432858,20.408163265306122,6.024096385542169,4.016064257028113
0.0125,-17606.958850000003,24051.553072487244,-6444.594222487243,20.408163265306122,6.024096385542169,4.016064257028113
0.0126,-18151.318821200348,23837.25548645672,-5685.936665256383,20.408163265306122,6.024096385542169,4.016064257028113
0.012700000000000001,-18677.76563215945,23599.4334071678,-4921.667775008365,20.408163265306122,6.024096385542169,4.016064257028113
0.0128,-19185.779743433577,23338.321536300125,-4152.541792866567,20.408163265306122,6.024096385542169,4.016064257028113
0.0129,-19674.859806428198,23054.177559745833,-3379.3177533176563,20.408163265306122,6.024096385542169,4.016064257028113
0.013000000000000001,-20144.523158168497,22747.28189330465,-2602.7587351361526,20.408163265306122,6.024096385542169,4.016064257028113
0.0131,-20594.30629762942,22417.937405947407,-1823.6311083179842,20.408163265306122,6.024096385542169,4.016064257028113
0.0132,-21023.76534315532,22066.46912092088,-1042.7037777655578,20.408163265306122,6.024096385542169,4.016064257028113
0.013300000000000001,-21432.47647051747,21693.223894989103,-260.7474244716292,20.408163265306122,6.024096385542169,4.016064257028113
0.0134,-21820.036331177467,21298.570076127635,521.4662550498347,20.408163265306122,6.024096385542169,4.016064257028113
0.0135,-22186.062450343503,20882.897140008557,1303.1653103349483,20.408163265306122,6.024096385542169,4.016064257028113
0.013600000000000001,-22530.19360442684,20446.615305635005,2083.578298791816,20.408163265306122,6.024096385542169,4.016064257028113
0.0137,-22852.09017752583,19990.155130504583,2861.9350470212325,20.408163265306122,6.024096385542169,4.016064257028113
0.013800000000000002,-23151.434496585895,19513.967085701028,3637.4674108848444,20.408163265306122,6.024096385542169,4.016064257028113
0.013900000000000001,-23427.93114490438,19018.521111333688,4409.410033570676,20.408163265306122,6.024096385542169,4.016064257028113
0.014,-23681.307253671257,18504.30615276334,5177.001100907899,20.408163265306122,6.024096385542169,4.016064257028113
0.014100000000000001,-23911.31277125764,17971.829678072154,5939.483093185485,20.408163265306122,6.024096385542169,4.016064257028113
0.0142,-24117.720709986555,17421.61717725402,6696.103532732538,20.408163265306122,6.024096385542169,4.016064257028113
0.0143,-24300.327370142426,16854.211643619266,7446.115726523161,20.408163265306122,6.024096385542169,4.016064257028113
0.014400000000000001,-24458.95254099805,16270.173037925877,8188.779503072153,20.408163265306122,6.024096385542169,4.016064257028113
0.0145,-24593.439678660823,15670.077735765883,8923.361942894942,20.408163265306122,6.024096385542169,4.016064257028113
0.0146,-24703.65606056272,15054.517958752083,9649.138101810637,20.408163265306122,6.024096385542169,4.016064257028113
0.014700000000000001,-24789.492916441384,14424.101190066958,10365.391726374406,20.408163265306122,6.024096385542169,4.016064257028113
0.0148,-24850.865535683268,13779.449574950097,11071.415960733151,20.408163265306122,6.024096385542169,4.016064257028113
0.0149,-24887.71335092279,13121.199306715866,11766.514044206902,20.408163265306122,6.024096385542169,4.016064257028113
0.015000000000000001,-24899.999997814994,12449.999998907477,12449.999998907517,20.408163265306122,6.024096385542169,4.016064257028113
0.0151,-24887.713350922786,11766.514044206902,13121.199306715884,20.408163265306122,6.024096385542169,4.016064257028113
0.0152,-24850.865535683268,11071.415960733151,13779.449574950115,20.408163265306122,6.024096385542169,4.016064257028113
0.015300000000000001,-24789.492916441384,10365.391726374404,14424.101190066978,20.408163265306122,6.024096385542169,4.016064257028113
0.0154,-24703.656060562724,9649.138101810635,15054.517958752085,20.408163265306122,6.024096385542169,4.016064257028113
0.0155,-24593.439678660827,8923.361942894939,15670.077735765884,20.408163265306122,6.024096385542169,4.016064257028113
0.015600000000000001,-24458.95254099804,8188.779503072129,16270.173037925895,20.408163265306122,6.024096385542169,4.016064257028113
0.015700000000000002,-24300.327370142422,7446.115726523138,16854.21164361927,20.408163265306122,6.024096385542169,4.016064257028113
0.0158,-24117.72070998655,6696.103532732514,17421.61717725402,20.408163265306122,6.024096385542169,4.016064257028113
0.0159,-23911.312771257635,5939.483093185462,17971.829678072158,20.408163265306122,6.024096385542169,4.016064257028113
0.016,-23681.30725367126,5177.001100907919,18504.306152763325,20.408163265306122,6.024096385542169,4.016064257028113
0.0161,-23427.931144904385,4409.410033570696,19018.521111333674,20.408163265306122,6.024096385542169,4.016064257028113
0.0162,-23151.434496585898,3637.4674108848644,19513.967085701017,20.408163265306122,6.024096385542169,4.016064257028113
0.016300000000000002,-22852.09017752582,2861.935047021209,19990.155130504598,20.408163265306122,6.024096385542169,4.016064257028113
0.0164,-22530.193604426822,2083.578298791792,20446.615305635016,20.408163265306122,6.024096385542169,4.016064257028113
0.0165,-22186.062450343496,1303.1653103349242,20882.897140008557,20.408163265306122,6.024096385542169,4.016064257028113
0.0166,-21820.036331177464,521.4662550498106,21298.570076127635,20.408163265306122,6.024096385542169,4.016064257028113
0.0167,-21432.476470517464,-260.74742447165323,21693.223894989103,20.408163265306122,6.024096385542169,4.016064257028113
0.016800000000000002,-21023.7653431553,-1042.7037777656037,22066.4691209209,20.408163265306122,6.024096385542169,4.016064257028113
0.016900000000000002,-20594.306297629402,-1823.63110831803,22417.93740594743,20.408163265306122,6.024096385542169,4.016064257028113
0.017,-20144.523158168475,-2602.7587351361985,22747.281893304666,20.408163265306122,6.024096385542169,4.016064257028113
0.0171,-19674.85980642819,-3379.3177533176577,23054.177559745844,20.408163265306122,6.024096385542169,4.016064257028113
0.0172,-19185.77974343357,-4152.541792866569,23338.321536300136,20.408163265306122,6.024096385542169,4.016064257028113
0.0173,-18677.765632159444,-4921.667775008368,23599.433407167806,20.408163265306122,6.024096385542169,4.016064257028113
0.017400000000000002,-18151.31882120033,-5685.936665256406,23837.25548645673,20.408163265306122,6.024096385542169,4.016064257028113
0.0175,-17606.958849999988,-6444.594222487267,24051.553072487248,20.408163265306122,6.024096385542169,4.016064257028113
0.0176,-17045.222936128597,-7196.891743285823,24242.11467941441,20.408163265306122,6.024096385542169,4.016064257028113
0.0177,-16466.665445113955,-7942.086800825027,24408.752245938973,20.408163265306122,6.024096385542169,4.016064257028113
0.0178,-15871.857343349597,-8679.443977551575,24551.301320901162,20.408163265306122,6.024096385542169,4.016064257028113
0.0179,-15261.385634619908,-9408.235590954251,24669.621225574152,20.408163265306122,6.024096385542169,4.016064257028113
0.018000000000000002,-14635.852780798252,-10127.742411698724,24763.59519249697,20.408163265306122,6.024096385542169,4.016064257028113
0.0181,-13995.876107289885,-10837.254373419988,24833.13048070987,20.408163265306122,6.024096385542169,4.016064257028113
0.0182,-13342.087193806223,-11536.071273472264,24878.158467278485,20.408163265306122,6.024096385542169,4.016064257028113
0.0183,-12675.131251071984,-12223.503463944387,24898.634715016367,20.408163265306122,6.024096385542169,4.016064257028113
0.0184,-11995.666484080077,-12898.872532259054,24894.539016339124,20.408163265306122,6.024096385542169,4.016064257028113
0.018500000000000003,-11304.363442522728,-13561.511970684154,24865.875413206875,20.408163265306122,6.024096385542169,4.016064257028113
0.018600000000000002,-10601.904359039967,-14210.76783409535,24812.672193135317,20.408163265306122,6.024096385542169,4.016064257028113
0.0187,-9888.982475938259,-14845.99938534109,24734.981861279346,20.408163265306122,6.024096385542169,4.016064257028113
0.0188,-9166.301361044125,-15466.579727572724,24632.881088616847,20.408163265306122,6.024096385542169,4.016064257028113
0.0189,-8434.574213367612,-16071.896422916045,24506.470636283655,20.408163265306122,6.024096385542169,4.016064257028113
0.019,-7694.5231592609925,-16661.352096873514,24355.875256134506,20.408163265306122,6.024096385542169,4.016064257028113
0.019100000000000002,-6946.878539767199,-17234.365027860807,24181.243567627997,20.408163265306122,6.024096385542169,4.016064257028113
0.019200000000000002,-6192.378189861488,-17790.369721295683,23982.747911157167,20.408163265306122,6.024096385542169,4.016064257028113
0.0193,-5431.766710297262,-18328.817467673012,23760.58417797027,20.408163265306122,6.024096385542169,4.016064257028113
0.0194,-4665.794732775115,-18849.176884074688,23514.97161684981,20.408163265306122,6.024096385542169,4.016064257028113
0.0195,-3895.2181791599437,-19350.934438580498,23246.152617740445,20.408163265306122,6.024096385542169,4.016064257028113
0.0196,-3120.7975154773317,-19833.594957062054,22954.392472539388,20.408163265306122,6.024096385542169,4.016064257028113
0.019700000000000002,-2343.29700142535,-20296.682111859955,22639.979113285306,20.408163265306122,6.024096385542169,4.016064257028113
0.0198,-1563.4839361427025,-20739.738891861547,22303.22282800425,20.408163265306122,6.024096385542169,4.016064257028113
0.0199,-782.1279009767635,-21162.3280535159,21944.455954492663,20.408163265306122,6.024096385542169,4.016064257028113
0.02,-6.0987410592186465e-12,-21564.032552340257,21564.032552340264,20.408163265306122,6.024096385542169,4.016064257028113
0.0201,782.1279009767512,-21944.455954492656,21162.328053515907,20.408163265306122,6.024096385542169,4.016064257028113
0.020200000000000003,1563.4839361427346,-22303.222828004265,20739.738891861532,20.408163265306122,6.024096385542169,4.016064257028113
0.020300000000000002,2343.297001425404,-22639.979113285335,20296.682111859936,20.408163265306122,6.024096385542169,4.016064257028113
0.0204,3120.797515477342,-22954.3924725394,19833.59495706206,20.408163265306122,6.024096385542169,4.016064257028113
0.0205,3895.218179159954,-23246.152617740456,19350.934438580505,20.408163265306122,6.024096385542169,4.016064257028113
0.0206,4665.794732775125,-23514.97161684982,18849.1768840747,20.408163265306122,6.024096385542169,4.016064257028113
0.0207,5431.766710297272,-23760.58417797028,18328.817467673012,20.408163265306122,6.024096385542169,4.016064257028113
0.020800000000000003,6192.378189861519,-23982.747911157177,17790.369721295654,20.408163265306122,6.024096385542169,4.016064257028113
0.020900000000000002,6946.878539767231,-24181.243567628007,17234.36502786077,20.408163265306122,6.024096385542169,4.016064257028113
0.021,7694.523159261002,-24355.875256134503,16661.3520968735,20.408163265306122,6.024096385542169,4.016064257028113
0.0211,8434.574213367621,-24506.47063628365,16071.896422916028,20.408163265306122,6.024096385542169,4.016064257028113
0.0212,9166.301361044132,-24632.881088616843,15466.579727572705,20.408163265306122,6.024096385542169,4.016064257028113
0.0213,9888.982475938268,-24734.981861279346,14845.999385341074,20.408163265306122,6.024096385542169,4.016064257028113
0.021400000000000002,10601.904359039996,-24812.672193135317,14210.767834095333,20.408163265306122,6.024096385542169,4.016064257028113
0.021500000000000002,11304.363442522757,-24865.87541320688,13561.511970684134,20.408163265306122,6.024096385542169,4.016064257028113
0.0216,11995.666484080086,-24894.539016339124,12898.872532259054,20.408163265306122,6.024096385542169,4.016064257028113
0.0217,12675.131251071993,-24898.634715016367,12223.503463944387,20.408163265306122,6.024096385542169,4.016064257028113
0.0218,13342.087193806232,-24878.15846727848,11536.071273472264,20.408163265306122,6.024096385542169,4.016064257028113
0.0219,13995.876107289892,-24833.130480709868,10837.254373419988,20.408163265306122,6.024096385542169,4.016064257028113
0.022000000000000002,14635.852780798277,-24763.595192496967,10127.742411698684,20.408163265306122,6.024096385542169,4.016064257028113
0.0221,15261.385634619917,-24669.621225574156,9408.235590954231,20.408163265306122,6.024096385542169,4.016064257028113
0.0222,15871.857343349604,-24551.301320901162,8679.443977551557,20.408163265306122,6.024096385542169,4.016064257028113
0.0223,16466.665445113962,-24408.752245938977,7942.086800825007,20.408163265306122,6.024096385542169,4.016064257028113
0.0224,17045.222936128608,-24242.114679414415,7196.8917432858025,20.408163265306122,6.024096385542169,4.016064257028113
0.022500000000000003,17606.95885000001,-24051.553072487237,6444.594222487247,20.408163265306122,6.024096385542169,4.016064257028113
0.022600000000000002,18151.318821200355,-23837.255486456717,5685.936665256386,20.408163265306122,6.024096385542169,4.016064257028113
0.0227,18677.765632159448,-23599.4334071678,4921.667775008369,20.408163265306122,6.024096385542169,4.016064257028113
0.0228,19185.779743433577,-23338.321536300125,4152.54179286657,20.408163265306122,6.024096385542169,4.016064257028113
0.0229,19674.859806428194,-23054.17755974583,3379.317753317659,20.408163265306122,6.024096385542169,4.016064257028113
0.023,20144.52315816848,-22747.281893304655,2602.7587351362,20.408163265306122,6.024096385542169,4.016064257028113
0.023100000000000002,20594.30629762942,-22417.937405947414,1823.6311083179871,20.408163265306122,6.024096385542169,4.016064257028113
0.023200000000000002,21023.765343155315,-22066.469120920887,1042.7037777655607,20.408163265306122,6.024096385542169,4.016064257028113
0.0233,21432.47647051747,-21693.22389498911,260.74742447163226,20.408163265306122,6.024096385542169,4.016064257028113
0.0234,21820.036331177467,-21298.570076127642,-521.4662550498316,20.408163265306122,6.024096385542169,4.016064257028113
0.0235,22186.062450343503,-20882.897140008565,-1303.1653103349452,20.408163265306122,6.024096385542169,4.016064257028113
0.0236,22530.19360442683,-20446.615305635023,-2083.578298791813,20.408163265306122,6.024096385542169,4.016064257028113
0.023700000000000002,22852.090177525843,-19990.155130504576,-2861.9350470212735,20.408163265306122,6.024096385542169,4.016064257028113
0.0238,23151.4344965859,-19513.967085701024,-3637.4674108848853,20.408163265306122,6.024096385542169,4.016064257028113
0.0239,23427.931144904393,-19018.52111133368,-4409.410033570717,20.408163265306122,6.024096385542169,4.016064257028113
0.024,23681.307253671264,-18504.306152763336,-5177.001100907939,20.408163265306122,6.024096385542169,4.016064257028113
0.0241,23911.31277125764,-17971.829678072165,-5939.483093185482,20.408163265306122,6.024096385542169,4.016064257028113
0.024200000000000003,24117.720709986563,-17421.617177253996,-6696.103532732535,20.408163265306122,6.024096385542169,4.016064257028113
0.024300000000000002,24300.327370142433,-16854.211643619245,-7446.115726523159,20.408163265306122,6.024096385542169,4.016064257028113
0.0244,24458.95254099805,-16270.173037925872,-8188.77950307215,20.408163265306122,6.024096385542169,4.016064257028113
0.0245,24593.439678660827,-15670.077735765859,-8923.361942894939,20.408163265306122,6.024096385542169,4.016064257028113
0.0246,24703.656060562724,-15054.517958752058,-9649.138101810633,20.408163265306122,6.024096385542169,4.016064257028113
0.0247,24789.492916441384,-14424.101190066951,-10365.391726374402,20.408163265306122,6.024096385542169,4.016064257028113
0.024800000000000003,24850.86553568327,-13779.449574950087,-11071.41596073319,20.408163265306122,6.024096385542169,4.016064257028113
0.024900000000000002,24887.71335092279,-13121.199306715856,-11766.514044206939,20.408163265306122,6.024096385542169,4.016064257028113
0.025,24899.999997814994,-12449.999998907488,-12449.999998907513,20.408163265306122,6.024096385542169,4.016064257028113
0.0251,24887.713350922786,-11766.514044206915,-13121.199306715882,20.408163265306122,6.024096385542169,4.016064257028113
0.0252,24850.865535683268,-11071.415960733162,-13779.449574950113,20.408163265306122,6.024096385542169,4.016064257028113
0.0253,24789.492916441384,-10365.391726374417,-14424.101190066976,20.408163265306122,6.024096385542169,4.016064257028113
0.025400000000000002,24703.65606056272,-9649.138101810608,-15054.517958752083,20.408163265306122,6.024096385542169,4.016064257028113
0.025500000000000002,24593.439678660823,-8923.361942894911,-15670.077735765883,20.408163265306122,6.024096385542169,4.016064257028113
0.0256,24458.95254099804,-8188.779503072122,-16270.173037925893,20.408163265306122,6.024096385542169,4.016064257028113
0.0257,24300.327370142422,-7446.11572652313,-16854.211643619266,20.408163265306122,6.024096385542169,4.016064257028113
0.0258,24117.72070998655,-6696.103532732508,-17421.61717725402,20.408163265306122,6.024096385542169,4.016064257028113
0.025900000000000003,23911.312771257624,-5939.483093185411,-17971.829678072183,20.408163265306122,6.024096385542169,4.016064257028113
0.026000000000000002,23681.307253671246,-5177.001100907867,-18504.306152763354,20.408163265306122,6.024096385542169,4.016064257028113
0.0261,23427.93114490437,-4409.410033570645,-19018.521111333703,20.408163265306122,6.024096385542169,4.016064257028113
0.0262,23151.434496585884,-3637.4674108848135,-19513.967085701042,20.408163265306122,6.024096385542169,4.016064257028113
0.0263,22852.09017752582,-2861.9350470212007,-19990.155130504594,20.408163265306122,6.024096385542169,4.016064257028113
0.0264,22530.193604426826,-2083.578298791784,-20446.615305635016,20.408163265306122,6.024096385542169,4.016064257028113
0.026500000000000003,22186.062450343496,-1303.1653103349163,-20882.897140008554,20.408163265306122,6.024096385542169,4.016064257028113
0.026600000000000002,21820.036331177464,-521.4662550498026,-21298.570076127635,20.408163265306122,6.024096385542169,4.016064257028113
0.0267,21432.476470517468,260.74742447166125,-21693.223894989103,20.408163265306122,6.024096385542169,4.016064257028113
0.0268,21023.76534315531,1042.7037777655896,-22066.46912092088,20.408163265306122,6.024096385542169,4.016064257028113
0.0269,20594.306297629417,1823.6311083180162,-22417.937405947407,20.408163265306122,6.024096385542169,4.016064257028113
0.027,20144.523158168486,2602.758735136185,-22747.28189330465,20.408163265306122,6.024096385542169,4.016064257028113
0.027100000000000003,19674.85980642818,3379.317753317688,-23054.17755974584,20.408163265306122,6.024096385542169,4.016064257028113
0.027200000000000002,19185.77974343356,4152.541792866599,-23338.321536300136,20.408163265306122,6.024096385542169,4.016064257028113
0.0273,18677.76563215943,4921.667775008397,-23599.433407167806,20.408163265306122,6.024096385542169,4.016064257028113
0.0274,18151.318821200333,5685.936665256414,-23837.255486456725,20.408163265306122,6.024096385542169,4.016064257028113
0.0275,17606.95884999999,6444.594222487275,-24051.553072487248,20.408163265306122,6.024096385542169,4.016064257028113
0.027600000000000003,17045.2229361286,7196.891743285832,-24242.11467941441,20.408163265306122,6.024096385542169,4.016064257028113
0.027700000000000002,16466.66544511396,7942.086800825034,-24408.752245938973,20.408163265306122,6.024096385542169,4.016064257028113
0.027800000000000002,15871.857343349599,8679.443977551582,-24551.301320901162,20.408163265306122,6.024096385542169,4.016064257028113
0.0279,15261.385634619912,9408.235590954258,-24669.621225574152,20.408163265306122,6.024096385542169,4.016064257028113
0.028,14635.852780798272,10127.74241169871,-24763.595192496967,20.408163265306122,6.024096385542169,4.016064257028113
0.0281,13995.876107289907,10837.254373419975,-24833.130480709864,20.408163265306122,6.024096385542169,4.016064257028113
0.028200000000000003,13342.087193806206,11536.071273472291,-24878.158467278485,20.408163265306122,6.024096385542169,4.016064257028113
0.028300000000000002,12675.131251071967,12223.503463944413,-24898.634715016367,20.408163265306122,6.024096385542169,4.016064257028113
0.0284,11995.66648408006,12898.87253225908,-24894.539016339124,20.408163265306122,6.024096385542169,4.016064257028113
0.0285,11304.36344252273,13561.51197068416,-24865.875413206875,20.408163265306122,6.024096385542169,4.016064257028113
0.0286,10601.90435903997,14210.767834095355,-24812.672193135317,20.408163265306122,6.024096385542169,4.016064257028113
0.0287,9888.982475938263,14845.999385341096,-24734.981861279346,20.408163265306122,6.024096385542169,4.016064257028113
0.028800000000000003,9166.301361044085,15466.579727572764,-24632.881088616836,20.408163265306122,6.024096385542169,4.016064257028113
0.028900000000000002,8434.574213367614,16071.89642291605,-24506.470636283655,20.408163265306122,6.024096385542169,4.016064257028113
0.029,7694.523159260995,16661.35209687352,-24355.875256134506,20.408163265306122,6.024096385542169,4.016064257028113
0.0291,6946.878539767224,17234.365027860797,-24181.243567628007,20.408163265306122,6.024096385542169,4.016064257028113
0.0292,6192.3781898615125,17790.369721295676,-23982.74791115718,20.408163265306122,6.024096385542169,4.016064257028113
0.029300000000000003,5431.766710297244,18328.817467673034,-23760.58417797027,20.408163265306122,6.024096385542169,4.016064257028113
0.029400000000000003,4665.794732775096,18849.176884074717,-23514.97161684981,20.408163265306122,6.024096385542169,4.016064257028113
0.029500000000000002,3895.218179159925,19350.934438580527,-23246.15261774045,20.408163265306122,6.024096385542169,4.016064257028113
0.0296,3120.797515477313,19833.59495706208,-22954.392472539388,20.408163265306122,6.024096385542169,4.016064257028113
0.0297,2343.297001425375,20296.68211185995,-22639.979113285324,20.408163265306122,6.024096385542169,4.016064257028113
0.0298,1563.4839361427057,20739.738891861547,-22303.22282800425,20.408163265306122,6.024096385542169,4.016064257028113
0.029900000000000003,782.1279009767223,21162.32805351592,-21944.45595449264,20.408163265306122,6.024096385542169,4.016064257028113
0.030000000000000002,-3.508317370835691e-11,21564.03255234028,-21564.032552340243,20.408163265306122,6.024096385542169,4.016064257028113
0.030100000000000002,-782.1279009767924,21944.455954492678,-21162.328053515885,20.408163265306122,6.024096385542169,4.016064257028113
0.0302,-1563.4839361427316,22303.222828004265,-20739.738891861536,20.408163265306122,6.024096385542169,4.016064257028113
0.0303,-2343.297001425401,22639.979113285335,-20296.682111859936,20.408163265306122,6.024096385542169,4.016064257028113
0.0304,-3120.7975154773385,22954.3924725394,-19833.594957062065,20.408163265306122,6.024096385542169,4.016064257028113
0.030500000000000003,-3895.218179159951,23246.152617740456,-19350.93443858051,20.408163265306122,6.024096385542169,4.016064257028113
0.030600000000000002,-4665.794732775123,23514.97161684982,-18849.1768840747,20.408163265306122,6.024096385542169,4.016064257028113
0.0307,-5431.766710297269,23760.58417797028,-18328.817467673016,20.408163265306122,6.024096385542169,4.016064257028113
0.0308,-6192.378189861494,23982.747911157177,-17790.369721295687,20.408163265306122,6.024096385542169,4.016064257028113
0.0309,-6946.878539767206,24181.243567628007,-17234.365027860807,20.408163265306122,6.024096385542169,4.016064257028113
0.031,-7694.523159260978,24355.875256134503,-16661.352096873536,20.408163265306122,6.024096385542169,4.016064257028113
0.031100000000000003,-8434.57421336764,24506.47063628366,-16071.89642291603,20.408163265306122,6.024096385542169,4.016064257028113
0.031200000000000002,-9166.30136104415,24632.88108861685,-15466.579727572709,20.408163265306122,6.024096385542169,4.016064257028113
0.0313,-9888.982475938286,24734.98186127935,-14845.999385341074,20.408163265306122,6.024096385542169,4.016064257028113
0.031400000000000004,-10601.904359039994,24812.672193135317,-14210.767834095337,20.408163265306122,6.024096385542169,4.016064257028113
0.0315,-11304.363442522754,24865.87541320688,-13561.511970684138,20.408163265306122,6.024096385542169,4.016064257028113
0.0316,-11995.666484080082,24894.539016339124,-12898.872532259058,20.408163265306122,6.024096385542169,4.016064257028113
0.0317,-12675.131251071989,24898.634715016367,-12223.50346394439,20.408163265306122,6.024096385542169,4.016064257028113
0.0318,-13342.087193806228,24878.15846727848,-11536.071273472267,20.408163265306122,6.024096385542169,4.016064257028113
0.031900000000000005,-13995.876107289929,24833.130480709864,-10837.254373419952,20.408163265306122,6.024096385542169,4.016064257028113
0.032,-14635.85278079826,24763.595192496967,-10127.742411698728,20.408163265306122,6.024096385542169,4.016064257028113
0.032100000000000004,-15261.385634619934,24669.62122557415,-9408.235590954235,20.408163265306122,6.024096385542169,4.016064257028113
0.0322,-15871.857343349586,24551.301320901166,-8679.4439775516,20.408163265306122,6.024096385542169,4.016064257028113
0.0323,-16466.665445113977,24408.752245938966,-7942.08680082501,20.408163265306122,6.024096385542169,4.016064257028113
0.0324,-17045.222936128586,24242.11467941442,-7196.891743285849,20.408163265306122,6.024096385542169,4.016064257028113
0.0325,-17606.95885000001,24051.553072487237,-6444.594222487251,20.408163265306122,6.024096385542169,4.016064257028113
0.032600000000000004,-18151.31882120038,23837.255486456706,-5685.936665256346,20.408163265306122,6.024096385542169,4.016064257028113
0.0327,-18677.765632159448,23599.4334071678,-4921.667775008372,20.408163265306122,6.024096385542169,4.016064257028113
0.0328,-19185.779743433603,23338.32153630011,-4152.54179286653,20.408163265306122,6.024096385542169,4.016064257028113
0.0329,-19674.85980642819,23054.177559745833,-3379.3177533176618,20.408163265306122,6.024096385542169,4.016064257028113
0.033,-20144.523158168504,22747.28189330464,-2602.758735136159,20.408163265306122,6.024096385542169,4.016064257028113
0.033100000000000004,-20594.30629762943,22417.937405947396,-1823.6311083179903,20.408163265306122,6.024096385542169,4.016064257028113
0.0332,-21023.765343155326,22066.46912092087,-1042.7037777655637,20.408163265306122,6.024096385542169,4.016064257028113
0.0333,-21432.476470517482,21693.223894989093,-260.74742447163527,20.408163265306122,6.024096385542169,4.016064257028113
0.0334,-21820.036331177474,21298.57007612762,521.4662550498285,20.408163265306122,6.024096385542169,4.016064257028113
0.0335,-22186.06245034351,20882.897140008543,1303.1653103349422,20.408163265306122,6.024096385542169,4.016064257028113
0.033600000000000005,-22530.193604426855,20446.615305634976,2083.5782987918537,20.408163265306122,6.024096385542169,4.016064257028113
0.0337,-22852.09017752583,19990.155130504576,2861.935047021226,20.408163265306122,6.024096385542169,4.016064257028113
0.033800000000000004,-23151.43449658591,19513.967085701,3637.4674108848826,20.408163265306122,6.024096385542169,4.016064257028113
0.0339,-23427.93114490438,19018.521111333685,4409.410033570671,20.408163265306122,6.024096385542169,4.016064257028113
0.034,-23681.307253671268,18504.306152763307,5177.001100907936,20.408163265306122,6.024096385542169,4.016064257028113
